cld,cld_360smth,cld_anm360,cld_21smth,cld_anm21,CRF,CRF_21smth,CRF_21anm
58.82640,59.36537,-0.53897,59.03276,-0.20636,-999.00000,0.19636,-999.00000
58.90540,59.36315,-0.45775,59.01950,-0.11410,-999.00000,0.20422,-999.00000
59.24820,59.36319,-0.11499,59.00856,0.23964,-999.00000,0.05378,-999.00000
61.53030,59.36373,2.16657,58.98421,2.54609,-999.00000,-0.10517,-999.00000
60.35390,59.36445,0.98945,58.98645,1.36745,-999.00000,-0.27781,-999.00000
59.67660,59.36022,0.31638,58.98540,0.69120,-999.00000,-0.48735,-999.00000
59.30090,59.35802,-0.05712,59.00263,0.29827,-999.00000,-0.54066,-999.00000
58.39190,59.35067,-0.95877,59.08120,-0.68930,-999.00000,-0.55555,-999.00000
59.64010,59.34339,0.29671,59.09719,0.54291,-999.00000,-0.60494,-999.00000
59.79410,59.34320,0.45090,59.01232,0.78178,-999.00000,-0.53532,-999.00000
58.22820,59.34463,-1.11643,58.97878,-0.75058,-999.00000,-0.45451,-999.00000
58.04430,59.34505,-1.30075,58.92290,-0.87860,-999.00000,-0.45833,-999.00000
58.24810,59.34472,-1.09662,58.88083,-0.63273,-1.05805,-0.50414,-0.55391
58.47360,59.34178,-0.86818,58.77596,-0.30236,-1.04241,-0.53968,-0.50273
58.29490,59.33689,-1.04199,58.69630,-0.40140,-0.92341,-0.54750,-0.37590
58.68810,59.33780,-0.64970,58.62228,0.06582,-0.95658,-0.54158,-0.41500
58.00690,59.33454,-1.32764,58.52749,-0.52059,-0.18533,-0.52614,0.34081
58.46340,59.33256,-0.86916,58.50870,-0.04530,0.00356,-0.51300,0.51656
60.19290,59.32777,0.86513,58.47414,1.71876,-0.07235,-0.52880,0.45645
58.90870,59.31972,-0.41102,58.41356,0.49514,-0.04803,-0.52072,0.47269
58.04190,59.30839,-1.26649,58.38683,-0.34493,0.19204,-0.49901,0.69105
58.12190,59.29929,-1.17739,58.41825,-0.29635,-0.49270,-0.48756,-0.00514
57.73190,59.29162,-1.55972,58.46849,-0.73659,-0.96227,-0.48437,-0.47790
58.36490,59.28995,-0.92505,58.50218,-0.13728,-0.93064,-0.42593,-0.50470
59.32800,59.28794,0.04006,58.49589,0.83211,-0.64137,-0.36536,-0.27601
58.68090,59.27959,-0.59869,58.42711,0.25379,-0.46462,-0.30413,-0.16049
58.12220,59.27517,-1.15297,58.33165,-0.20945,-0.30998,-0.22676,-0.08322
57.31030,59.28003,-1.96973,58.25349,-0.94319,-0.31585,-0.18451,-0.13133
57.99730,59.28727,-1.28997,58.17596,-0.17866,-0.78155,-0.14744,-0.63411
58.91440,59.29489,-0.38049,58.21271,0.70169,-0.38343,-0.09716,-0.28627
58.52200,59.30411,-0.78211,58.24844,0.27356,-0.10829,-0.03685,-0.07143
57.66690,59.30910,-1.64220,58.22829,-0.56139,-0.26990,0.01686,-0.28676
58.70400,59.31475,-0.61075,58.25610,0.44790,-0.42071,0.08535,-0.50606
59.30320,59.32178,-0.01858,58.25132,1.05188,0.16924,0.16818,0.00106
59.18110,59.32606,-0.14496,58.17918,1.00192,0.22956,0.20341,0.02615
58.16270,59.32433,-1.16163,58.13040,0.03230,0.36244,0.21814,0.14430
57.24380,59.32587,-2.08207,58.13283,-0.88903,0.66813,0.22409,0.44404
56.00220,59.32687,-3.32467,58.16439,-2.16219,0.70197,0.21412,0.48785
56.82210,59.33215,-2.51005,58.20742,-1.38532,0.78208,0.17017,0.61191
58.56470,59.34262,-0.77792,58.16452,0.40018,0.98350,0.14095,0.84256
59.68060,59.35154,0.32906,58.16962,1.51098,1.21844,0.10429,1.11415
58.79220,59.35962,-0.56742,58.18687,0.60533,1.32010,0.07391,1.24619
57.69870,59.36357,-1.66487,58.17970,-0.48100,0.94540,0.03040,0.91500
58.31580,59.36806,-1.05226,58.16574,0.15006,0.77721,0.00524,0.77197
58.26460,59.37141,-1.10681,58.14560,0.11900,-0.19078,-0.05975,-0.13103
57.81300,59.37418,-1.56118,58.19180,-0.37880,-0.33205,-0.25594,-0.07612
57.65670,59.37405,-1.71735,58.27768,-0.62098,-0.33963,-0.51455,0.17491
58.17310,59.37216,-1.19906,58.37385,-0.20075,-0.51941,-0.74974,0.23033
57.97300,59.37114,-1.39814,58.42959,-0.45659,-1.23869,-0.97452,-0.26417
58.90100,59.37513,-0.47413,58.43736,0.46364,-1.39530,-1.46172,0.06641
58.01350,59.37639,-1.36289,58.40331,-0.38981,-1.15323,-1.77936,0.62612
58.62920,59.37877,-0.74957,58.43170,0.19750,-0.74633,-2.05366,1.30733
58.02910,59.38228,-1.35318,58.56372,-0.53462,-1.18347,-2.29722,1.11375
58.55330,59.38969,-0.83639,58.59720,-0.04390,-0.94903,-2.50843,1.55940
59.01020,59.40234,-0.39214,58.63507,0.37513,-1.19566,-2.74169,1.54603
58.75810,59.41328,-0.65518,58.69549,0.06261,-3.89039,-2.92206,-0.96833
59.13300,59.42049,-0.28749,58.75420,0.37880,-5.06833,-3.13144,-1.93690
59.04720,59.43262,-0.38542,58.79227,0.25493,-4.27096,-3.35426,-0.91669
58.02170,59.44097,-1.41927,58.80350,-0.78180,-4.01835,-3.54688,-0.47147
57.99260,59.44775,-1.45515,58.81410,-0.82150,-9.44909,-3.68308,-5.76601
58.72790,59.45206,-0.72416,58.83548,-0.10758,-5.68696,-3.77922,-1.90774
58.96560,59.45554,-0.48994,58.78786,0.17774,-4.54190,-3.83239,-0.70951
59.38850,59.45632,-0.06782,58.75791,0.63059,-3.79469,-3.86959,0.07489
60.47110,59.45080,1.02030,58.74613,1.72497,-3.49005,-3.87183,0.38178
59.01870,59.44601,-0.42731,58.76637,0.25233,-4.12122,-3.86029,-0.26093
59.06000,59.43778,-0.37778,58.79421,0.26579,-3.97846,-3.81048,-0.16798
59.08170,59.43322,-0.35152,58.75233,0.32937,-4.72900,-3.60192,-1.12708
58.88970,59.42948,-0.53978,58.74946,0.14024,-5.01900,-3.36418,-1.65483
58.97250,59.42693,-0.45443,58.76274,0.20976,-4.56426,-3.18371,-1.38055
58.20880,59.42858,-1.21978,58.71963,-0.51083,-4.09890,-3.00212,-1.09678
59.12360,59.43012,-0.30652,58.64742,0.47618,-3.41440,-2.61208,-0.80232
58.46250,59.42705,-0.96455,58.56409,-0.10159,-2.26979,-2.39002,0.12023
57.62920,59.42330,-1.79410,58.47145,-0.84225,-1.52741,-2.19898,0.67157
57.40030,59.42310,-2.02280,58.32766,-0.92736,-1.23055,-1.99547,0.76492
58.30590,59.42197,-1.11607,58.25690,0.04900,-0.70671,-1.85908,1.15237
59.43510,59.42092,0.01418,58.20608,1.22902,-0.14975,-1.71155,1.56180
59.34290,59.41243,-0.06953,58.15874,1.18416,0.48950,-1.56795,2.05745
58.25350,59.40571,-1.15221,58.13818,0.11532,-0.07575,-1.35716,1.28141
58.98690,59.39927,-0.41237,58.11748,0.86942,-0.48118,-1.08881,0.60763
58.30060,59.39395,-1.09335,58.16768,0.13292,-0.20487,-0.83771,0.63284
57.08730,59.38632,-2.29902,58.13169,-1.04439,-1.25838,-0.67465,-0.58373
57.21140,59.38106,-2.16966,58.09716,-0.88576,-1.02360,-0.53045,-0.49315
57.21570,59.38173,-2.16603,58.11185,-0.89615,-0.53010,-0.43382,-0.09628
57.44300,59.38793,-1.94493,58.17850,-0.73550,0.47907,-0.36949,0.84856
57.45150,59.39384,-1.94234,58.14311,-0.69161,-0.62601,-0.26588,-0.36013
57.53280,59.40240,-1.86960,58.06996,-0.53716,-1.02306,-0.20497,-0.81809
57.99270,59.40776,-1.41506,58.04384,-0.05114,-0.96292,-0.17319,-0.78973
58.08770,59.40625,-1.31855,58.04714,0.04056,-0.30234,-0.16609,-0.13625
58.45780,59.40163,-0.94383,58.03606,0.42174,0.61643,-0.13235,0.74879
58.53780,59.39700,-0.85920,58.07332,0.46448,0.70889,-0.04412,0.75301
59.26300,59.38620,-0.12320,58.16540,1.09760,-999.00000,0.04516,-999.00000
58.36790,59.37986,-1.01196,58.24446,0.12344,-999.00000,0.19499,-999.00000
57.73740,59.37307,-1.63567,58.33412,-0.59672,-999.00000,0.35012,-999.00000
57.93760,59.37112,-1.43352,58.42118,-0.48358,-999.00000,0.47735,-999.00000
58.79990,59.37163,-0.57173,58.50064,0.29926,0.53085,0.51604,0.01481
57.56290,59.37312,-1.81022,58.57796,-1.01506,0.32874,0.60395,-0.27521
57.89890,59.37869,-1.47979,58.62728,-0.72838,0.39048,0.75907,-0.36859
58.79440,59.38248,-0.58808,58.61434,0.18006,0.61014,0.91919,-0.30905
58.32280,59.38743,-1.06463,58.59123,-0.26843,0.49787,0.82625,-0.32838
58.75420,59.38820,-0.63400,58.57754,0.17666,1.01871,0.64958,0.36913
59.08300,59.38098,-0.29798,58.52688,0.55612,1.31292,0.47912,0.83380
59.02110,59.37476,-0.35366,58.52528,0.49582,1.28878,0.33282,0.95595
58.87150,59.37001,-0.49851,58.55194,0.31956,1.61353,0.20707,1.40646
59.09870,59.37036,-0.27166,58.59440,0.50430,1.63290,0.09862,1.53428
59.27120,59.37454,-0.10334,58.58255,0.68865,1.13675,0.04092,1.09583
59.12010,59.37296,-0.25286,58.63367,0.48643,0.86846,-0.02867,0.89713
59.15660,59.37061,-0.21401,58.67658,0.48002,1.61404,-0.10750,1.72154
59.02840,59.37020,-0.34180,58.62732,0.40108,1.75913,-0.16348,1.92261
57.81590,59.37157,-1.55567,58.59610,-0.78020,-1.88242,-0.18962,-1.69280
57.97260,59.37580,-1.40320,58.52597,-0.55337,-2.38690,-0.20542,-2.18148
58.25030,59.37757,-1.12727,58.48715,-0.23685,-2.18883,-0.24136,-1.94747
58.19910,59.37624,-1.17714,58.47787,-0.27877,-2.15428,-0.27771,-1.87657
58.33420,59.37454,-1.04034,58.56575,-0.23155,-2.05642,-0.29834,-1.75809
58.29730,59.37445,-1.07715,58.69605,-0.39875,-1.96196,-0.32408,-1.63788
58.82930,59.37874,-0.54944,58.76146,0.06784,-1.11320,-0.35958,-0.75363
58.55100,59.38500,-0.83400,58.79960,-0.24860,-0.93046,-0.36848,-0.56198
58.63640,59.39193,-0.75553,58.85400,-0.21760,-1.32669,-0.35889,-0.96780
58.80000,59.39476,-0.59476,58.88857,-0.08857,-0.78520,-0.37125,-0.41395
57.76000,59.39829,-1.63829,58.95429,-1.19429,0.06122,-0.38130,0.44252
57.66730,59.39735,-1.73005,59.04764,-1.38034,0.16606,-0.19560,0.36166
57.28140,59.38741,-2.10601,59.11479,-1.83339,0.26401,0.01721,0.24680
58.26770,59.37722,-1.10952,59.22694,-0.95924,0.54952,0.21710,0.33242
58.82620,59.36561,-0.53941,59.38280,-0.55660,0.85569,0.42016,0.43552
60.71710,59.35807,1.35903,59.51861,1.19849,1.07299,0.63063,0.44236
61.83500,59.35531,2.47969,59.56996,2.26504,0.88738,0.84003,0.04735
60.64480,59.37072,1.27408,59.69018,0.95462,0.94984,1.01554,-0.06570
59.92100,59.38260,0.53840,59.81249,0.10851,1.06978,1.17797,-0.10819
60.29900,59.38856,0.91044,59.87030,0.42870,1.35448,1.35045,0.00403
59.75430,59.39638,0.35792,59.99162,-0.23732,1.54815,1.50505,0.04311
59.19610,59.40773,-0.21163,60.04091,-0.84481,2.01715,1.63906,0.37810
59.93300,59.42277,0.51023,60.13778,-0.20478,2.08215,1.76733,0.31482
59.66030,59.43707,0.22323,60.20038,-0.54008,2.00889,1.89710,0.11179
60.55430,59.44917,1.10513,60.22636,0.32794,2.11008,2.02863,0.08145
61.60740,59.45769,2.14971,60.11909,1.48831,2.36336,2.14958,0.21378
61.14930,59.46277,1.68653,59.95963,1.18967,2.43546,2.25842,0.17704
59.90750,59.46235,0.44515,59.94401,-0.03651,2.57242,2.37101,0.20141
61.07560,59.46071,1.61489,59.97629,1.09931,2.48073,2.49061,-0.00988
61.20490,59.45883,1.74607,59.96647,1.23843,2.29534,2.59797,-0.30263
60.01400,59.46444,0.54956,59.95680,0.05720,2.46127,2.68801,-0.22674
60.30790,59.47319,0.83471,59.94090,0.36700,2.87544,2.73732,0.13813
58.70230,59.48622,-0.78392,59.90936,-1.20706,2.85979,2.75121,0.10858
59.31560,59.49659,-0.18099,59.90877,-0.59317,2.98908,2.76368,0.22540
59.58230,59.50435,0.07795,59.89409,-0.31179,3.31177,2.76810,0.54368
59.37190,59.50992,-0.13802,59.85190,-0.48000,3.39559,2.76885,0.62674
58.46430,59.51616,-1.05186,59.85549,-1.39119,3.35874,2.76376,0.59498
58.48650,59.52398,-1.03748,59.85253,-1.36603,3.25174,2.75558,0.49616
60.31670,59.52355,0.79315,59.81667,0.50003,3.46140,2.77704,0.68436
60.59890,59.52165,1.07725,59.76295,0.83595,3.32434,2.81786,0.50648
60.09270,59.52230,0.57040,59.79379,0.29891,3.24534,2.83164,0.41370
59.55130,59.52179,0.02951,59.84992,-0.29862,2.58356,2.81934,-0.23578
58.86230,59.52690,-0.66460,59.97350,-1.11120,2.30892,2.77434,-0.46541
59.27050,59.52954,-0.25904,60.04535,-0.77485,2.34398,2.72220,-0.37822
59.64790,59.52929,0.11861,60.07304,-0.42514,2.10170,2.60813,-0.50643
60.24600,59.51871,0.72729,60.12705,0.11895,2.12580,2.28009,-0.15429
60.72140,59.51387,1.20753,60.23573,0.48567,2.25646,1.97420,0.28226
61.22470,59.51490,1.70980,60.41357,0.81113,2.26369,1.45638,0.80731
59.84550,59.52305,0.32245,60.41842,-0.57291,3.02311,1.01447,2.00864
60.32250,59.53221,0.79029,60.41048,-0.08798,3.33797,0.57193,2.76604
60.07670,59.53597,0.54073,60.40671,-0.33001,2.58479,0.19403,2.39076
60.66170,59.53862,1.12308,60.43067,0.23103,2.20294,-0.09111,2.29405
61.48660,59.54600,1.94060,60.46180,1.02480,1.93035,-0.29012,2.22047
61.29750,59.55334,1.74416,60.45159,0.84591,1.76489,-0.42138,2.18627
60.82440,59.55745,1.26695,60.41854,0.40587,0.59356,-0.49289,1.08645
60.16380,59.56070,0.60310,60.37673,-0.21293,-3.57703,-0.51769,-3.05934
60.50620,59.56379,0.94241,60.32148,0.18472,-3.02808,-0.53032,-2.49776
60.74660,59.56299,1.18361,60.13749,0.60911,-7.51546,-0.52935,-6.98611
62.22110,59.56385,2.65725,60.09082,2.13028,-6.02840,-0.52658,-5.50182
-999.00000,59.56728,-999.00000,60.10119,-999.00000,-5.83193,-0.58579,-5.24614
60.44020,59.56660,0.87360,60.15005,0.29015,-4.61159,-0.65737,-3.95422
60.01720,59.56873,0.44847,60.18622,-0.16902,-2.74259,-0.69411,-2.04849
60.03060,59.57122,0.45938,60.16214,-0.13154,-1.59562,-0.70863,-0.88699
59.48490,59.57985,-0.09495,60.13579,-0.65089,-0.44751,-0.68758,0.24006
59.06630,59.58822,-0.52192,60.15930,-1.09300,0.84221,-0.65329,1.49549
58.98680,59.59224,-0.60544,60.25886,-1.27206,1.58087,-0.54845,2.12932
59.40990,59.59288,-0.18298,60.34324,-0.93334,1.86058,-0.29020,2.15078
59.61630,59.59726,0.01905,60.31199,-0.69569,2.27688,-0.07310,2.34999
57.54500,59.60187,-2.05687,60.22924,-2.68423,2.32194,0.32694,1.99500
58.91200,59.60921,-0.69721,60.26317,-1.35117,1.77967,0.68245,1.09721
60.52990,59.61573,0.91417,60.26679,0.26311,1.83475,1.04405,0.79070
61.05400,59.62103,1.43297,60.35243,0.70157,1.81332,1.35022,0.46310
61.38500,59.62879,1.75621,60.43079,0.95421,1.89793,1.50679,0.39114
61.00510,59.63987,1.36523,60.50300,0.50210,2.37251,1.52200,0.85051
60.77050,59.64592,1.12458,60.56049,0.21001,2.48501,1.53578,0.94922
61.29460,59.65048,1.64412,60.62564,0.66896,2.79503,1.48852,1.30651
62.15500,59.65184,2.50316,60.63932,1.51568,1.84624,1.39551,0.45073
62.19380,59.65209,2.54171,60.63824,1.55556,1.53100,1.29701,0.23399
60.12160,59.65897,0.46263,60.73655,-0.61495,0.88545,1.19065,-0.30520
60.56600,59.66688,0.89912,60.77181,-0.20581,1.43738,1.08533,0.35205
60.94180,59.67636,1.26544,60.71508,0.22672,1.76169,0.95820,0.80349
60.51620,59.67935,0.83685,60.66985,-0.15365,1.81788,0.82987,0.98801
61.81580,59.68108,2.13472,60.58342,1.23238,0.54538,0.73456,-0.18918
61.67600,59.68703,1.98897,60.52732,1.14868,-1.27616,0.67229,-1.94845
61.00150,59.69660,1.30490,60.52278,0.47872,-0.15813,0.61080,-0.76893
60.27340,59.69972,0.57368,60.49760,-0.22420,-0.15021,0.55143,-0.70165
60.35500,59.70354,0.65146,60.45630,-0.10130,-0.37244,0.49057,-0.86301
59.69720,59.70439,-0.00719,60.39982,-0.70262,-0.20798,0.48530,-0.69328
59.59370,59.70488,-0.11118,60.40010,-0.80640,0.04347,0.49047,-0.44699
59.60940,59.70601,-0.09661,60.42369,-0.81429,0.11005,0.51688,-0.40682
59.65260,59.70868,-0.05608,60.41035,-0.75775,-0.88996,0.53538,-1.42533
59.33850,59.70629,-0.36779,60.40901,-1.07051,-0.86016,0.52701,-1.38717
60.10410,59.70806,0.39604,60.38108,-0.27698,-0.18822,0.49043,-0.67865
59.57000,59.71411,-0.14411,60.37114,-0.80114,0.59030,0.49750,0.09280
59.82710,59.71985,0.10725,60.41467,-0.58757,1.08116,0.54710,0.53406
60.67500,59.72622,0.94878,60.43930,0.23570,1.23826,0.52404,0.71423
60.76600,59.73147,1.03453,60.46663,0.29937,1.51696,0.46981,1.04715
61.28750,59.73851,1.54899,60.50906,0.77844,1.73557,0.45151,1.28406
61.00780,59.74688,1.26092,60.64868,0.35912,1.63949,0.42118,1.21831
60.12750,59.75078,0.37672,60.75300,-0.62550,1.44011,0.39016,1.04996
61.06130,59.75513,1.30617,60.81319,0.24811,1.82583,0.34006,1.48577
60.66170,59.75885,0.90285,60.87698,-0.21528,1.58608,0.17429,1.41180
60.48810,59.76026,0.72784,60.87456,-0.38646,1.04959,-0.02450,1.07409
61.22920,59.76367,1.46553,60.87222,0.35698,0.69388,-0.23866,0.93255
61.46740,59.76464,1.70276,60.83340,0.63400,-0.23457,-0.44189,0.20732
61.91550,59.76014,2.15536,60.77776,1.13774,-0.64245,-0.63133,-0.01112
60.79060,59.75818,1.03242,60.72256,0.06804,-1.28906,-0.84560,-0.44345
60.92910,59.75875,1.17035,60.67381,0.25529,-0.75664,-1.08713,0.33049
60.58810,59.76140,0.82670,60.61896,-0.03086,-0.84493,-1.33009,0.48516
62.52580,59.76811,2.75769,60.55234,1.97346,-0.60803,-1.52968,0.92165
61.80020,59.77100,2.02920,60.44740,1.35280,-0.94189,-1.65917,0.71728
60.91650,59.77564,1.14086,60.40082,0.51568,-4.37123,-1.80070,-2.57053
60.67800,59.77123,0.90677,60.36642,0.31158,-5.03479,-1.92935,-3.10544
60.05340,59.76839,0.28501,60.29453,-0.24113,-4.68555,-2.01599,-2.66956
59.52080,59.77158,-0.25078,60.26276,-0.74196,-3.67746,-2.10750,-1.56996
59.01200,59.77891,-0.76691,60.24541,-1.23341,-2.89718,-2.22833,-0.66885
59.50650,59.78090,-0.27440,60.30637,-0.79987,-3.26143,-2.71076,-0.55067
59.60680,59.77787,-0.17107,60.37698,-0.77018,-3.55510,-3.39082,-0.16429
60.26380,59.77402,0.48978,60.48118,-0.21738,-3.36657,-3.84497,0.47840
59.85580,59.77298,0.08282,60.39980,-0.54400,-2.55193,-4.41004,1.85812
58.72850,59.77071,-1.04221,60.27380,-1.54530,-1.27914,-4.94056,3.66141
58.85770,59.77117,-0.91347,60.16004,-1.30234,-1.14635,-5.14306,3.99671
59.68350,59.77379,-0.09029,60.02105,-0.33755,-1.11560,-5.08732,3.97172
59.76560,59.77723,-0.01163,59.95797,-0.19237,-0.76972,-4.95003,4.18031
59.71960,59.78568,-0.06608,59.93313,-0.21353,-1.22781,-4.80514,3.57733
60.80020,59.79081,1.00939,59.97709,0.82311,-2.77198,-4.70555,1.93358
61.55110,59.79441,1.75669,60.02080,1.53030,-10.77365,-4.65291,-6.12074
62.07070,59.79568,2.27502,60.03041,2.04029,-15.57018,-4.56445,-11.00573
62.41190,59.79614,2.61577,60.08591,2.32599,-10.29394,-4.42740,-5.86654
62.77640,59.79660,2.97980,60.12212,2.65428,-12.71141,-4.32484,-8.38657
60.81680,59.79665,1.02016,60.18952,0.62728,-11.74881,-4.23792,-7.51089
59.15420,59.79764,-0.64344,60.22391,-1.06971,-5.19449,-4.22835,-0.96614
58.52750,59.79758,-1.27008,60.15513,-1.62763,-3.20055,-4.21683,1.01628
57.75930,59.79927,-2.03997,60.10868,-2.34938,-2.15188,-4.20261,2.05073
58.72860,59.80217,-1.07357,60.10009,-1.37149,-1.64287,-4.19368,2.55081
58.99930,59.80555,-0.80625,60.06391,-1.06461,-1.58606,-4.14713,2.56107
59.93510,59.80504,0.13006,60.03580,-0.10070,-1.79172,-4.04259,2.25088
60.42440,59.80491,0.61949,59.93219,0.49221,-1.40375,-3.56802,2.16427
59.80870,59.80599,0.00271,59.79208,0.01662,-0.67698,-2.87080,2.19382
61.42930,59.80841,1.62089,59.65606,1.77324,-1.21273,-2.42970,1.21697
60.61610,59.80831,0.80779,59.62704,0.98906,-0.72672,-1.86382,1.13709
60.14390,59.80923,0.33467,59.71774,0.42616,-1.07817,-1.31807,0.23990
59.57990,59.81225,-0.23235,59.79373,-0.21383,-0.90433,-1.05988,0.15555
58.23910,59.81742,-1.57832,59.82526,-1.58616,-0.81714,-0.88958,0.07245
58.79020,59.82275,-1.03255,59.79087,-1.00067,-0.58217,-0.79032,0.20815
59.53920,59.82862,-0.28942,59.76779,-0.22859,-0.25016,-0.72339,0.47323
60.04040,59.83110,0.20930,59.74961,0.29079,-0.57679,-0.66511,0.08832
60.96070,59.83538,1.12532,59.75099,1.20971,-0.80754,-0.61329,-0.19425
59.89500,59.83561,0.05939,59.77232,0.12268,-0.92861,-0.60344,-0.32517
59.46950,59.83443,-0.36493,59.68936,-0.21986,-1.03079,-0.62630,-0.40449
59.92000,59.83563,0.08437,59.63708,0.28292,-0.82787,-0.62128,-0.20659
60.20750,59.83422,0.37328,59.54690,0.66060,-0.28825,-0.63245,0.34420
61.05890,59.82904,1.22986,59.40202,1.65688,0.22765,-0.62391,0.85156
60.12330,59.82491,0.29839,59.33258,0.79072,0.37564,-0.61728,0.99292
58.42130,59.82405,-1.40275,59.27636,-0.85506,-0.06737,-0.59820,0.53083
58.00650,59.82411,-1.81761,59.20889,-1.20239,-0.23732,-0.57291,0.33559
58.51450,59.82376,-1.30926,59.13278,-0.61828,-0.36227,-0.55190,0.18963
59.55350,59.82447,-0.27097,59.23858,0.31492,-0.70346,-0.50943,-0.19403
60.45330,59.82631,0.62699,59.36396,1.08934,-1.19682,-0.45231,-0.74451
60.25660,59.82696,0.42964,59.48496,0.77164,-1.15715,-0.39691,-0.76025
59.68710,59.83316,-0.14606,59.60091,0.08619,-1.10716,-0.34149,-0.76567
59.51820,59.83681,-0.31861,59.69870,-0.18050,-0.96142,-0.28563,-0.67579
58.25020,59.83961,-1.58941,59.81510,-1.56490,-0.89883,-0.26733,-0.63150
56.53740,59.84099,-3.30359,59.94931,-3.41191,-0.76513,-0.29154,-0.47359
56.78080,59.84190,-3.06110,60.13520,-3.35440,-0.41642,-0.30632,-0.11010
57.60960,59.83290,-2.22330,60.25774,-2.64814,-0.05098,-0.29028,0.23930
58.12240,59.81554,-1.69314,60.33791,-2.21551,0.19104,-0.27385,0.46489
58.44210,59.80250,-1.36040,60.37624,-1.93414,0.31513,-0.24217,0.55730
63.18250,59.79232,3.39018,60.35445,2.82805,0.39189,-0.19333,0.58522
62.52790,59.78146,2.74644,60.34870,2.17920,0.23485,-0.13361,0.36846
62.01060,59.77192,2.23868,60.44293,1.56767,0.13300,-0.07137,0.20436
62.35500,59.76627,2.58873,60.53339,1.82161,0.34516,0.01262,0.33254
62.26090,59.75820,2.50270,60.67440,1.58650,0.09608,0.08399,0.01209
63.50350,59.75291,3.75059,60.91728,2.58622,-0.28081,0.15064,-0.43145
62.94170,59.74410,3.19760,61.11973,1.82197,0.06534,0.20450,-0.13916
62.32480,59.72859,2.59621,61.25630,1.06850,0.26937,0.24775,0.02162
60.57990,59.71509,0.86481,61.37017,-0.79027,0.10777,0.24899,-0.14122
60.19820,59.71015,0.48805,61.46210,-1.26390,0.30290,0.23805,0.06485
60.35840,59.70261,0.65579,61.21410,-0.85570,0.32226,0.19039,0.13187
59.99560,59.69453,0.30107,60.99720,-1.00160,0.05728,0.14982,-0.09254
60.13580,59.68766,0.44814,60.84280,-0.70700,0.14998,0.12871,0.02127
61.66610,59.68314,1.98296,60.71488,0.95122,0.65663,0.12096,0.53567
61.41770,59.68514,1.73256,60.62442,0.79328,0.53725,0.08494,0.45231
61.21160,59.68267,1.52893,60.44312,0.76848,0.50090,0.06543,0.43546
61.63770,59.67938,1.95832,60.26370,1.37400,0.36597,0.07045,0.29552
61.03240,59.67768,1.35472,60.07467,0.95773,0.49182,0.04974,0.44208
60.47740,59.67614,0.80126,59.99488,0.48252,-0.02493,0.00054,-0.02547
60.51380,59.67308,0.84072,59.98470,0.52910,-0.03882,-0.02763,-0.01119
60.37250,59.66415,0.70835,60.05081,0.32169,-0.68574,-0.05383,-0.63191
57.97460,59.65386,-1.67926,60.10527,-2.13067,-0.46001,-0.08949,-0.37053
57.97300,59.64156,-1.66856,60.13538,-2.16238,-0.20844,-0.09631,-0.11213
58.76810,59.63437,-0.86627,60.08406,-1.31596,-0.02970,-0.08551,0.05581
59.66880,59.63354,0.03526,60.03767,-0.36887,-0.41138,-0.10564,-0.30575
60.36130,59.63453,0.72677,59.99159,0.36971,-0.31355,-0.12390,-0.18965
59.69620,59.63315,0.06305,59.88897,-0.19277,-0.17551,-0.14119,-0.03432
59.17380,59.63383,-0.46003,59.81348,-0.63968,-0.36949,-0.13647,-0.23302
58.35520,59.63334,-1.27814,59.75382,-1.39862,-0.76387,-0.10928,-0.65458
58.90420,59.62581,-0.72161,59.65532,-0.75112,-0.48374,-0.04484,-0.43890
59.98440,59.62025,0.36415,59.55502,0.42938,-0.24742,0.00845,-0.25586
61.74690,59.61629,2.13061,59.62729,2.11961,-0.42645,0.09029,-0.51675
61.13910,59.61613,1.52297,59.72333,1.41577,-0.08606,0.16452,-0.25059
60.76810,59.60996,1.15814,59.76046,1.00764,0.37683,0.20822,0.16861
60.58840,59.60262,0.98578,59.71853,0.86987,0.23400,0.24214,-0.00814
60.44350,59.59743,0.84607,59.73518,0.70832,0.15379,0.29771,-0.14393
60.24400,59.59594,0.64806,59.76121,0.48279,0.13776,0.36562,-0.22786
59.48260,59.59324,-0.11064,59.78009,-0.29749,0.46512,0.44028,0.02484
59.44720,59.58626,-0.13906,59.83565,-0.38845,1.06271,0.53673,0.52598
59.22450,59.58120,-0.35670,59.88745,-0.66295,1.32825,0.65825,0.66999
58.44530,59.57102,-1.12572,59.86474,-1.41944,1.08027,0.76065,0.31962
58.26630,59.56905,-1.30275,59.75827,-1.49197,1.03307,0.83023,0.20284
59.49210,59.56949,-0.07739,59.70182,-0.20972,1.09884,0.86977,0.22906
